accusedmasterid,accusedname,case_count,gang_member,account_count,total_transaction_volume,call_count,violent_ratio,risk_score,anomaly
15144,Chavvi Sood,1,0,0,0.0,2,0.0,7.000792908036693,1
15145,Chakradhar Kaul,1,0,0,0.0,0,0.0,5.259405546252918,1
15146,Bhavna Dewan,1,0,0,0.0,1,0.0,0.0,1
15147,Logan Toor,1,0,0,0.0,4,0.0,48.107155657708,1
15148,Ekaraj Banik,1,0,0,0.0,1,0.0,0.0,1
15149,Bina Karpe,1,0,1,864607.93,0,0.0,42.30408512493291,1
15150,Daksha Wadhwa,1,0,2,3939318.7,1,0.0,36.655820824882284,1
15151,Brinda Mane,1,0,0,0.0,0,0.0,5.259405546252918,1
15152,Yamini Muni,1,0,0,0.0,1,0.0,0.0,1
15153,Max Bala,1,0,0,0.0,2,1.0,32.74227984684854,1
15154,Deepa Sane,1,0,0,0.0,1,1.0,21.477503289656326,1
15155,Kashvi Bahri,1,0,0,0.0,3,1.0,52.82180552593389,1
15156,Kavya Jhaveri,1,0,0,0.0,0,1.0,29.05812705774378,1
15157,Harish Lata,1,0,0,0.0,2,1.0,32.74227984684854,1
15158,Neha Bera,1,0,3,3901037.58,1,0.0,41.86787445358861,1
15159,Rishi Singhal,1,0,0,0.0,0,0.0,5.259405546252918,1
15160,Radhika Jayaraman,1,0,1,803343.72,1,0.0,34.73599361521727,1
15161,Vritti Kala,1,0,0,0.0,0,0.0,5.259405546252918,1
15162,Abeer Khare,1,0,0,0.0,0,0.0,5.259405546252918,1
15163,Chanchal Kota,1,0,1,2410702.99,0,0.0,46.58774867947533,1
15164,Omaja Chander,1,0,0,0.0,1,0.0,0.0,1
15165,Yashasvi Khare,1,0,2,3647931.53,1,0.0,36.36682330567191,1
15166,Arunima Gade,1,0,0,0.0,2,0.0,7.000792908036693,1
15167,Qasim Srinivasan,1,0,0,0.0,1,0.0,0.0,1
15168,Ekiya Bhagat,1,0,3,5097695.48,2,1.0,73.30074966924123,-1
15169,Theodore Dey,1,0,1,3877867.47,1,0.0,44.34546928324034,1
15170,Kavya Halder,1,0,2,1457817.6,2,0.0,45.906847747438746,1
15171,Chaitaly Prakash,1,0,3,6866404.29,0,0.0,51.991137014550134,1
15172,Netra Kala,1,0,3,9603193.24,0,0.0,61.921430830663205,-1
15173,Priya Balay,1,0,0,0.0,1,0.0,0.0,1
15174,Varenya Bala,1,0,1,1549197.16,1,0.0,34.69966700032351,1
15175,Amaira Wason,1,0,0,0.0,1,0.0,0.0,1
15176,Janaki Bhalla,1,0,0,0.0,0,0.0,5.259405546252918,1
15177,Maya Keer,1,0,0,0.0,1,0.0,0.0,1
15178,Kamya Ghosh,1,0,0,0.0,3,0.0,20.407339944972712,1
15179,Ekaraj Bali,1,0,0,0.0,5,1.0,74.0505879061095,-1
15180,Tripti Srinivas,1,0,0,0.0,1,1.0,21.477503289656326,1
15181,Kamala Mall,1,0,0,0.0,2,1.0,32.74227984684854,1
15182,Irya Tank,1,0,0,0.0,0,1.0,29.05812705774378,1
15183,Gauri Sami,1,0,0,0.0,2,1.0,32.74227984684854,1
15184,Nachiket Pandya,1,0,0,0.0,0,1.0,29.05812705774378,1
15185,Shaurya Sama,1,0,0,0.0,1,1.0,21.477503289656326,1
15186,Jatin Dugar,1,0,0,0.0,3,1.0,52.82180552593389,1
15187,Anvi Shah,1,0,0,0.0,2,0.0,7.000792908036693,1
15188,Udant Sama,1,0,1,1544337.47,0,0.0,42.30370982413383,1
15189,Vaishnavi Bajaj,1,0,0,0.0,4,0.0,48.107155657708,1
15190,Ojas Bhandari,1,0,0,0.0,0,1.0,29.05812705774378,1
15191,Leela Saha,1,0,0,0.0,0,1.0,29.05812705774378,1
15192,Manthan Seshadri,1,0,1,3584072.85,1,1.0,62.98394580244833,-1
15193,Vasana Parekh,1,0,1,1870700.52,0,1.0,62.37398941374603,-1
15194,Vasatika Yadav,1,1,0,0.0,0,0.0,64.01024603218627,-1
15195,Chasmum Pillay,1,0,3,2679667.34,1,0.0,44.927855716391036,1
15196,Zaitra Saini,1,0,0,0.0,0,0.0,5.259405546252918,1
15197,Amaira Tiwari,1,0,0,0.0,0,0.0,5.259405546252918,1
15198,Abha Gokhale,1,0,1,0.0,0,1.0,56.65000660522548,-1
15199,Udyati Virk,1,0,2,10724359.2,2,0.0,58.28855689236485,-1
15200,Ranveer Natarajan,1,0,2,8911626.36,3,0.0,64.19513828152259,-1
15201,Ekaraj Banik,1,0,0,0.0,1,0.0,0.0,1
15202,Januja Madan,1,0,0,0.0,4,0.0,48.107155657708,1
15203,Daksha Singh,1,0,2,1582414.17,0,1.0,65.15844369802505,-1
15204,Darika Guha,1,0,0,0.0,1,0.0,0.0,1
15205,Rachana Karpe,1,0,0,0.0,0,0.0,5.259405546252918,1
15206,Leena Choudhary,1,0,2,6030743.6,2,0.0,46.265414962185446,1
15207,Nikita Wable,1,0,0,0.0,1,0.0,0.0,1
15208,Jason Hayer,1,0,0,0.0,0,0.0,5.259405546252918,1
15209,Chanakya Anand,1,0,0,0.0,0,0.0,5.259405546252918,1
15210,Wriddhish Kalla,1,0,0,0.0,1,0.0,0.0,1
15211,Omisha Sule,1,0,0,0.0,2,0.0,7.000792908036693,1
15212,Bhavani Ramaswamy,1,0,0,0.0,2,0.0,7.000792908036693,1
15213,Eshana Dewan,1,0,0,0.0,0,0.0,5.259405546252918,1
15214,Rishi Mander,1,0,0,0.0,3,0.0,20.407339944972712,1
15215,Radha Varma,1,0,1,0.0,0,0.0,37.374531993477014,1
15216,Nisha Khatri,1,0,0,0.0,0,0.0,5.259405546252918,1
15217,Januja Dave,1,0,3,14999240.76,3,0.0,78.78805204379323,-1
15218,Suhani Suri,1,0,0,0.0,1,0.0,0.0,1
15219,Ansh Mital,1,0,0,0.0,0,0.0,5.259405546252918,1
15220,Raagini Baral,1,0,0,0.0,0,0.0,5.259405546252918,1
15221,Kiaan Bhagat,1,0,0,0.0,2,0.0,7.000792908036693,1
15222,Zilmil Chawla,1,0,0,0.0,1,0.0,0.0,1
15223,Daniel Wagle,1,0,0,0.0,0,0.0,5.259405546252918,1
15224,Qabil Dada,1,0,0,0.0,0,0.0,5.259405546252918,1
15225,Aachal Dubey,1,0,0,0.0,2,0.0,7.000792908036693,1
15226,Upadhriti Narayan,1,0,0,0.0,0,0.0,5.259405546252918,1
15227,Baghyawati Dugar,1,0,0,0.0,2,0.0,7.000792908036693,1
15228,Samesh Varughese,1,0,0,0.0,1,0.0,0.0,1
15229,Vasana Bhandari,1,0,0,0.0,1,0.0,0.0,1
15230,Veda De,1,0,0,0.0,1,0.0,0.0,1
15231,Maanas Palla,1,0,0,0.0,1,0.0,0.0,1
15232,Ekanta Rastogi,1,0,0,0.0,1,0.0,0.0,1
15233,Raghav Nadkarni,1,0,1,0.0,0,0.0,37.374531993477014,1
15234,Aryan Bawa,1,0,0,0.0,4,0.0,48.107155657708,1
15235,Hamsini Mahajan,1,0,0,0.0,0,0.0,5.259405546252918,1
15236,Meghana Zacharia,1,0,0,0.0,0,0.0,5.259405546252918,1
15237,Gopal Garde,1,0,0,0.0,2,0.0,7.000792908036693,1
15238,Netra Kala,1,0,3,9603193.24,0,0.0,61.921430830663205,-1
15239,Aarna Chauhan,1,0,0,0.0,0,0.0,5.259405546252918,1
15240,Pushti Zacharia,1,0,0,0.0,0,0.0,5.259405546252918,1
15241,Gaurika Sant,1,0,0,0.0,0,0.0,5.259405546252918,1
15242,Aashi Sankaran,1,0,0,0.0,0,0.0,5.259405546252918,1
15243,Chameli Bahri,1,0,0,0.0,0,0.0,5.259405546252918,1
15244,Oscar Saraf,1,0,0,0.0,1,0.0,0.0,1
15245,Raagini Deol,1,0,0,0.0,1,0.0,0.0,1
15246,Vrishti Jani,1,0,0,0.0,2,0.0,7.000792908036693,1
15247,Yash Kota,1,0,0,0.0,2,0.0,7.000792908036693,1
15248,Leena Mann,1,0,0,0.0,4,0.0,48.107155657708,1
15249,Gautami Padmanabhan,1,0,0,0.0,2,0.0,7.000792908036693,1
15250,Orinder Kamdar,1,0,0,0.0,1,0.0,0.0,1
15251,Osha Dhillon,1,0,0,0.0,1,0.0,0.0,1
15252,Gautam Dugar,1,0,0,0.0,0,0.0,5.259405546252918,1
15253,Odika Uppal,1,0,2,6122783.03,1,0.0,43.53072823071144,1
15254,Chaitaly Ravel,1,0,0,0.0,1,0.0,0.0,1
15255,Leela Kurian,1,0,0,0.0,2,0.0,7.000792908036693,1
15256,Nitesh Raj,1,0,0,0.0,0,0.0,5.259405546252918,1
15257,Damyanti Borah,1,0,0,0.0,0,0.0,5.259405546252918,1
15258,Upadhriti Rout,1,0,0,0.0,0,0.0,5.259405546252918,1
15259,Devansh Krishnamurthy,1,0,0,0.0,1,0.0,0.0,1
15260,Radhika Luthra,1,0,0,0.0,1,0.0,0.0,1
15261,Madhavi Boase,1,0,0,0.0,1,0.0,0.0,1
15262,Bhavini Deep,1,0,1,1845356.28,2,0.0,42.9269140252474,1
15263,Radha Bhalla,1,0,1,0.0,1,0.0,30.263092311856703,1
15264,Jason Viswanathan,1,0,0,0.0,1,0.0,0.0,1
15265,Charvi Varty,1,0,2,3834908.76,2,0.0,43.463179682679105,1
15266,Triveni Khurana,1,0,0,0.0,1,0.0,0.0,1
15267,Qadim Palla,1,0,2,4077866.76,1,0.0,37.323915600549014,1
15268,Harita Palan,1,0,3,12736034.32,2,0.0,64.79780884850277,-1
15269,Ryan Cherian,1,0,0,0.0,1,0.0,0.0,1
15270,Jeevika Pandya,1,0,0,0.0,0,0.0,5.259405546252918,1
15271,Niharika Luthra,1,0,3,1113576.26,1,0.0,49.44149571726589,1
15272,Nathaniel Patel,1,0,0,0.0,1,0.0,0.0,1
15273,Shivansh Kata,1,0,1,1686641.5,2,0.0,42.478055760343,1
15274,Shaurya Sahota,1,1,0,0.0,1,0.0,66.0639593671493,-1
15275,Tanay Kadakia,1,0,0,0.0,0,0.0,5.259405546252918,1
15276,Vasatika Bhargava,1,0,0,0.0,0,0.0,5.259405546252918,1
15277,Devansh Murthy,1,0,2,7422643.23,3,0.0,60.42418973566084,-1
15278,Agastya Bawa,1,0,0,0.0,0,0.0,5.259405546252918,1
15279,Anita Chauhan,1,0,0,0.0,1,0.0,0.0,1
15280,Warhi Char,1,0,0,0.0,3,0.0,20.407339944972712,1
15281,Aachal Bajwa,1,0,0,0.0,0,0.0,5.259405546252918,1
15282,Vanya Varma,1,0,0,0.0,0,0.0,5.259405546252918,1
15283,Yuvraj Sarin,1,0,0,0.0,0,0.0,5.259405546252918,1
15284,Xiti Dey,1,0,0,0.0,0,0.0,5.259405546252918,1
15285,Jacob Patel,1,0,1,429037.49,0,1.0,59.871830867031456,-1
15286,Vidhi Ghose,1,0,0,0.0,1,1.0,21.477503289656326,1
15287,Vansha Verma,1,0,0,0.0,2,0.0,7.000792908036693,1
15288,Meghana Mani,1,0,3,7559951.31,1,0.0,48.04657786516243,1
15289,Yatan Upadhyay,1,0,0,0.0,2,0.0,7.000792908036693,1
15290,Xiti Ravel,1,0,0,0.0,1,0.0,0.0,1
15291,Jai Chad,1,0,0,0.0,3,0.0,20.407339944972712,1
15292,Janya Vaidya,1,0,2,5233809.87,0,0.0,46.44773578436193,1
15293,Madhavi Saxena,1,0,0,0.0,0,1.0,29.05812705774378,1
15294,Naksh Setty,1,0,0,0.0,0,1.0,29.05812705774378,1
15295,Yochana Kulkarni,1,0,0,0.0,3,1.0,52.82180552593389,1
15296,Mekhala Kurian,1,0,0,0.0,1,1.0,21.477503289656326,1
15297,Fariq Dalal,1,0,0,0.0,3,1.0,52.82180552593389,1
15298,Watika Sandal,1,0,0,0.0,1,0.0,0.0,1
15299,Ikshita Bath,1,0,0,0.0,3,0.0,20.407339944972712,1
15300,Omaja Srinivasan,1,0,0,0.0,1,0.0,0.0,1
15301,Aahana Bumb,1,0,0,0.0,4,0.0,48.107155657708,1
15302,Brinda Bhattacharyya,1,0,0,0.0,1,0.0,0.0,1
15303,Chasmum Rattan,1,0,0,0.0,1,0.0,0.0,1
15304,Anika Lall,1,0,2,3512056.7,1,0.0,35.91147559091348,1
15305,Janaki Natt,1,0,0,0.0,0,0.0,5.259405546252918,1
15306,Widisha Sen,1,0,0,0.0,0,1.0,29.05812705774378,1
15307,Baghyawati Doctor,1,0,0,0.0,2,0.0,7.000792908036693,1
15308,Indira Bahl,1,0,3,2500603.7,1,0.0,45.82671597531044,1
15309,Keya Samra,1,0,0,0.0,1,0.0,0.0,1
15310,Logan Gour,1,0,1,0.0,0,1.0,56.65000660522548,-1
15311,Vrinda Sule,1,0,0,0.0,0,1.0,29.05812705774378,1
15312,Ishani Rout,1,0,2,14777636.08,4,0.0,79.69537364008184,-1
15313,Logan Sandhu,1,0,0,0.0,3,0.0,20.407339944972712,1
15314,Suhani Baral,1,0,2,3379100.02,0,0.0,42.5898468529995,1
15315,Vanya Mutti,1,0,0,0.0,0,0.0,5.259405546252918,1
15316,Janya Raju,1,0,0,0.0,1,0.0,0.0,1
15317,Oni Walla,1,0,1,7285128.18,3,0.0,64.7341261783283,-1
15318,Warinder Sen,1,0,3,6953153.44,1,0.0,45.89276118380803,1
15319,Yashica Gera,1,0,0,0.0,3,0.0,20.407339944972712,1
15320,Girik Karnik,1,0,0,0.0,0,0.0,5.259405546252918,1
15321,Warhi Murty,1,0,0,0.0,1,0.0,0.0,1
15322,Rachana Kibe,1,0,0,0.0,1,0.0,0.0,1
15323,Tarak Dutta,1,0,0,0.0,1,0.0,0.0,1
15324,Onveer Raja,1,0,3,6124135.51,1,0.0,43.86564792414346,1
15325,Rajata Kota,1,0,2,0.0,1,1.0,56.909128839704664,-1
15326,Zarna Gopal,1,0,2,2874304.46,0,1.0,65.01663710669065,-1
15327,Neha Mishra,1,0,0,0.0,0,0.0,5.259405546252918,1
15328,Zarna Jayaraman,1,0,0,0.0,2,0.0,7.000792908036693,1
15329,Tejas Toor,1,0,0,0.0,1,0.0,0.0,1
15330,Priya Koshy,1,0,2,5438792.26,2,0.0,45.58005140437408,1
15331,Elijah Sethi,1,0,0,0.0,1,1.0,21.477503289656326,1
15332,Amrita Chaudhry,1,0,0,0.0,0,1.0,29.05812705774378,1
15333,Mitali Gulati,1,0,1,2172380.9,0,1.0,62.908135273536566,-1
15334,Rachita Seth,1,0,0,0.0,2,0.0,7.000792908036693,1
15335,Hemangini Varughese,1,0,2,11003599.98,2,0.0,58.69753073768289,-1
15336,Vanya Saini,1,0,0,0.0,1,0.0,0.0,1
15337,Ikbal Dey,1,0,0,0.0,3,0.0,20.407339944972712,1
15338,Chameli Chopra,1,0,0,0.0,5,0.0,63.81800661751681,-1
15339,Kamya Garde,1,0,0,0.0,1,0.0,0.0,1
15340,Diya Chhabra,1,0,0,0.0,3,0.0,20.407339944972712,1
15341,Frederick Bhavsar,1,0,0,0.0,1,0.0,0.0,1
15342,Vivaan Deshmukh,1,0,0,0.0,2,0.0,7.000792908036693,1
15343,Idika Morar,1,0,0,0.0,0,0.0,5.259405546252918,1
15344,Umang Bawa,1,0,0,0.0,1,0.0,0.0,1
15345,Ikbal Narasimhan,1,0,0,0.0,1,0.0,0.0,1
15346,Nidra Vohra,1,0,0,0.0,1,0.0,0.0,1
15347,Priya Hans,1,0,0,0.0,1,1.0,21.477503289656326,1
15348,Ishani Badami,1,0,0,0.0,0,0.0,5.259405546252918,1
15349,Aadi Thaman,1,0,0,0.0,1,0.0,0.0,1
15350,Anjali Ghosh,1,0,0,0.0,0,0.0,5.259405546252918,1
15351,Vritti Wason,1,0,0,0.0,2,0.0,7.000792908036693,1
15352,Triya Singh,1,0,0,0.0,2,0.0,7.000792908036693,1
15353,Mekhala Kale,1,0,0,0.0,3,0.0,20.407339944972712,1
15354,Warhi Natarajan,1,0,0,0.0,1,0.0,0.0,1
15355,Deepa Pradhan,1,0,0,0.0,1,0.0,0.0,1
15356,Maya Bhatnagar,1,0,0,0.0,1,1.0,21.477503289656326,1
15357,Nihal Verma,1,0,0,0.0,0,1.0,29.05812705774378,1
15358,Samar Manne,1,0,0,0.0,0,1.0,29.05812705774378,1
15359,Ojasvi Goda,1,0,0,0.0,3,0.0,20.407339944972712,1
15360,Aadi Nigam,1,0,0,0.0,4,0.0,48.107155657708,1
15361,Mitesh Shankar,1,0,0,0.0,0,0.0,5.259405546252918,1
15362,Jalsa Dugal,1,0,0,0.0,1,0.0,0.0,1
15363,Aditya Rana,1,0,0,0.0,2,0.0,7.000792908036693,1
15364,Andrew Kashyap,1,0,0,0.0,1,1.0,21.477503289656326,1
15365,Jagrati Rai,1,0,2,762827.07,0,1.0,65.28728860888879,-1
15366,Kala Pall,1,0,0,0.0,1,1.0,21.477503289656326,1
15367,Harita Gour,1,0,0,0.0,1,1.0,21.477503289656326,1
15368,Oviya Cherian,1,0,0,0.0,0,0.0,5.259405546252918,1
15369,Suhani Dube,1,0,0,0.0,1,0.0,0.0,1
15370,Indali Tak,1,0,2,13404936.0,2,0.0,64.12564526321161,-1
15371,Kavya Luthra,1,0,0,0.0,0,0.0,5.259405546252918,1
15372,Janani Kara,1,0,0,0.0,2,0.0,7.000792908036693,1
15373,Rachana Sura,1,0,0,0.0,3,0.0,20.407339944972712,1
15374,Nathan Pandya,1,0,3,2182605.97,1,0.0,46.72780196009905,1
15375,William Kaul,1,0,0,0.0,1,0.0,0.0,1
15376,Urmi Agate,1,0,0,0.0,2,0.0,7.000792908036693,1
15377,Vamakshi Rama,1,0,0,0.0,1,0.0,0.0,1
15378,Praneel Zachariah,1,0,0,0.0,0,0.0,5.259405546252918,1
15379,Vedant Toor,1,0,0,0.0,1,0.0,0.0,1
15380,Rajeshri Mann,1,0,0,0.0,1,1.0,21.477503289656326,1
15381,Dalbir Savant,1,0,0,0.0,1,1.0,21.477503289656326,1
15382,Ati Pal,1,0,0,0.0,0,0.0,5.259405546252918,1
15383,Yashawini Handa,1,0,0,0.0,4,0.0,48.107155657708,1
15384,Aahana Rattan,1,0,0,0.0,0,0.0,5.259405546252918,1
15385,Edhitha Rama,1,0,0,0.0,1,0.0,0.0,1
15386,Libni Chakrabarti,1,0,0,0.0,1,0.0,0.0,1
15387,Adya Dasgupta,1,0,0,0.0,0,0.0,5.259405546252918,1
15388,Upadhriti Gopal,1,0,0,0.0,0,0.0,5.259405546252918,1
15389,Lipika Rama,1,0,0,0.0,0,0.0,5.259405546252918,1
15390,Naksh Ravel,1,0,0,0.0,1,0.0,0.0,1
15391,Indrajit Rege,1,0,0,0.0,1,0.0,0.0,1
15392,Harish Kuruvilla,1,0,0,0.0,0,0.0,5.259405546252918,1
15393,Mekhala Luthra,1,0,0,0.0,0,0.0,5.259405546252918,1
15394,Xalak Tata,1,0,3,5091659.62,1,0.0,41.483506179618,1
15395,Wishi Oommen,1,0,0,0.0,1,0.0,0.0,1
15396,Omisha Bhasin,1,0,0,0.0,0,0.0,5.259405546252918,1
15397,Tanmayi Hora,1,0,0,0.0,2,0.0,7.000792908036693,1
15398,Dayita Balan,1,0,0,0.0,0,0.0,5.259405546252918,1
15399,Avi Upadhyay,1,0,0,0.0,0,0.0,5.259405546252918,1
15400,Kai Halder,1,0,0,0.0,0,0.0,5.259405546252918,1
15401,Hitesh Mody,1,0,0,0.0,1,0.0,0.0,1
15402,Dev Vig,1,0,0,0.0,0,1.0,29.05812705774378,1
15403,Gaurang Karnik,1,0,2,8197018.21,0,1.0,74.76383552728431,-1
15404,Vritti Bedi,1,0,0,0.0,1,1.0,21.477503289656326,1
15405,Jacob Jain,1,0,3,3095809.7,2,1.0,72.19007533468631,-1
15406,Bhavya Dhawan,1,0,0,0.0,0,1.0,29.05812705774378,1
15407,Baljiwan Goswami,1,0,0,0.0,2,0.0,7.000792908036693,1
15408,Divya Bumb,1,0,0,0.0,1,0.0,0.0,1
15409,Avni Mammen,1,0,0,0.0,2,0.0,7.000792908036693,1
15410,Omaja Kanda,1,0,3,7928293.14,1,0.0,49.28348446794156,1
15411,Bhavika Varghese,1,0,0,0.0,2,0.0,7.000792908036693,1
15412,Shaurya Sahota,1,1,0,0.0,1,0.0,66.0639593671493,-1
15413,Chandani Mane,1,0,0,0.0,2,0.0,7.000792908036693,1
15414,Daniel Sundaram,1,0,0,0.0,0,0.0,5.259405546252918,1
15415,Vrinda Narayanan,1,0,0,0.0,0,0.0,5.259405546252918,1
15416,Anvi Golla,1,0,3,1122233.46,1,0.0,49.44149571726589,1
15417,Viraj Gandhi,1,0,0,0.0,2,0.0,7.000792908036693,1
15418,Lipika Patla,1,0,2,5239045.52,0,0.0,46.502346917912966,1
15419,Omisha Sampath,1,0,0,0.0,0,0.0,5.259405546252918,1
15420,Amrita Date,1,0,0,0.0,0,1.0,29.05812705774378,1
15421,Sarthak Kaul,1,0,0,0.0,3,1.0,52.82180552593389,1
15422,Laban Saxena,1,0,0,0.0,4,1.0,67.39595197567924,-1
15423,Ekantika Munshi,1,0,1,1656388.3,0,0.0,42.29977647841249,1
15424,Aarna Rao,1,0,0,0.0,1,0.0,0.0,1
15425,Krishna Chhabra,1,0,0,0.0,3,0.0,20.407339944972712,1
15426,Aarna Bora,1,0,2,4517252.34,2,0.0,44.17119208347085,1
15427,Damyanti Lata,1,0,0,0.0,2,0.0,7.000792908036693,1
15428,Baghyawati Sehgal,1,0,3,11438878.52,2,0.0,61.8291854139503,-1
15429,Ubika Cherian,1,0,3,3379130.4,1,0.0,42.489496980797284,1
15430,Krishna Sridhar,1,0,3,3747058.86,0,0.0,48.531006487789895,1
15431,Isha Dara,1,0,2,3281986.47,1,0.0,36.11819458488201,1
15432,Varsha Anand,1,0,0,0.0,2,0.0,7.000792908036693,1
15433,Leela Khosla,1,0,0,0.0,3,0.0,20.407339944972712,1
15434,Sai Banik,1,0,1,2023076.34,2,0.0,43.768184788648746,1
15435,Chaitanya Kara,1,0,2,2828711.29,1,0.0,36.30162154197431,1
15436,Tanish Kapur,1,0,1,4091594.24,2,0.0,50.02050319978274,1
15437,Dayamai Ben,1,0,0,0.0,4,0.0,48.107155657708,1
15438,Aachal Murthy,1,0,0,0.0,2,0.0,7.000792908036693,1
15439,Chandresh Sharma,1,0,0,0.0,0,0.0,5.259405546252918,1
15440,Nikita Mohanty,1,0,0,0.0,0,0.0,5.259405546252918,1
15441,Inaya Peri,1,0,1,3195620.93,0,0.0,50.24424004349506,1
15442,Geetika Wason,1,0,0,0.0,1,1.0,21.477503289656326,1
15443,Pooja Bhat,1,0,0,0.0,2,1.0,32.74227984684854,1
15444,Isaac Kalita,1,0,0,0.0,0,1.0,29.05812705774378,1
15445,Indali Bhattacharyya,1,0,0,0.0,1,0.0,0.0,1
15446,Mugdha Manda,1,0,0,0.0,0,0.0,5.259405546252918,1
15447,Abha Malhotra,1,0,0,0.0,4,0.0,48.107155657708,1
15448,Sneha Manne,1,0,0,0.0,1,0.0,0.0,1
15449,Meera Lal,1,0,0,0.0,3,0.0,20.407339944972712,1
15450,Zarna Chander,1,0,0,0.0,0,0.0,5.259405546252918,1
15451,Lajita Khare,1,0,0,0.0,1,0.0,0.0,1
15452,Zarna Mand,1,0,2,4654021.84,1,0.0,39.0453039403169,1
15453,Dhruv Loke,1,0,0,0.0,0,0.0,5.259405546252918,1
15454,Amrita Bhatti,1,0,0,0.0,0,0.0,5.259405546252918,1
15455,Lipika Manne,1,0,0,0.0,2,0.0,7.000792908036693,1
15456,Kavya Kara,1,0,0,0.0,1,0.0,0.0,1
15457,Oscar Ray,1,0,0,0.0,1,0.0,0.0,1
15458,Bishakha Chacko,1,0,0,0.0,0,0.0,5.259405546252918,1
15459,Rajata Pingle,1,0,0,0.0,0,0.0,5.259405546252918,1
15460,Harini Saini,1,0,0,0.0,0,0.0,5.259405546252918,1
15461,Aachal Sankaran,1,0,0,0.0,1,0.0,0.0,1
15462,Siya Khanna,1,0,0,0.0,1,0.0,0.0,1
15463,Ati Contractor,1,0,0,0.0,0,0.0,5.259405546252918,1
15464,Darsh Dave,1,0,0,0.0,3,0.0,20.407339944972712,1
15465,Charita Raman,1,0,0,0.0,0,0.0,5.259405546252918,1
15466,Nicholas Singhal,1,1,0,0.0,2,0.0,67.20242353701552,-1
15467,Gayathri Jha,1,0,0,0.0,1,0.0,0.0,1
15468,William Modi,1,0,0,0.0,0,0.0,5.259405546252918,1
15469,Ekbal Mandal,1,0,0,0.0,2,0.0,7.000792908036693,1
15470,Oeshi Ghose,1,0,0,0.0,1,0.0,0.0,1
15471,Urmi Sagar,1,0,0,0.0,0,0.0,5.259405546252918,1
15472,David Chadha,1,0,0,0.0,4,0.0,48.107155657708,1
15473,Xiti Dasgupta,1,0,0,0.0,2,0.0,7.000792908036693,1
15474,Utkarsh Radhakrishnan,1,0,0,0.0,0,0.0,5.259405546252918,1
15475,Ikbal Malhotra,1,1,3,3986946.56,1,0.0,71.51314126429045,-1
15476,Xavier Sekhon,1,0,0,0.0,1,0.0,0.0,1
15477,Chandresh Jha,1,0,0,0.0,1,0.0,0.0,1
15478,Nisha Khatri,1,0,0,0.0,0,0.0,5.259405546252918,1
15479,Aayush Bumb,1,0,0,0.0,0,0.0,5.259405546252918,1
15480,Lipika Jha,1,0,0,0.0,2,0.0,7.000792908036693,1
15481,Nimrat Reddy,1,0,0,0.0,1,0.0,0.0,1
15482,Jonathan Chacko,1,0,0,0.0,1,0.0,0.0,1
15483,Watika Chowdhury,1,0,0,0.0,1,0.0,0.0,1
15484,Anvi Karpe,1,1,0,0.0,0,0.0,64.01024603218627,-1
15485,Charvi Dhillon,1,0,0,0.0,1,0.0,0.0,1
15486,Naksh Hayre,1,0,1,3352415.69,1,0.0,42.75969537222035,1
15487,Kala Kashyap,1,0,3,9222737.87,0,0.0,60.39205590264354,-1
15488,Ira Rattan,1,0,1,2254629.8,2,0.0,44.53198928267357,1
15489,Lila Luthra,1,0,0,0.0,2,0.0,7.000792908036693,1
15490,Indrajit Bahl,1,0,0,0.0,2,0.0,7.000792908036693,1
15491,Ekta Raju,1,0,0,0.0,1,0.0,0.0,1
15492,Pavani Sankaran,1,0,0,0.0,1,0.0,0.0,1
15493,Yoshita Bhatia,1,0,0,0.0,2,0.0,7.000792908036693,1
15494,Anvi Sankaran,1,0,0,0.0,0,0.0,5.259405546252918,1
15495,Oviya Shah,1,0,1,2665534.11,0,0.0,47.715687454669386,1
15496,Manya Chaudhuri,1,0,0,0.0,5,0.0,63.81800661751681,-1
15497,Samaksh Jayaraman,1,0,0,0.0,1,0.0,0.0,1
15498,Kamala Dalal,1,0,0,0.0,1,0.0,0.0,1
15499,Ati Contractor,1,0,0,0.0,0,0.0,5.259405546252918,1
15500,Gaurika Ramachandran,1,0,0,0.0,0,0.0,5.259405546252918,1
15501,Mitali Kurian,1,0,0,0.0,1,0.0,0.0,1
15502,Prisha Wable,1,0,0,0.0,2,0.0,7.000792908036693,1
15503,Oviya Warrior,1,0,0,0.0,0,0.0,5.259405546252918,1
15504,Vedika Edwin,1,0,0,0.0,2,0.0,7.000792908036693,1
15505,Logan Choudhary,1,0,0,0.0,0,0.0,5.259405546252918,1
15506,Harita Gera,1,0,0,0.0,2,0.0,7.000792908036693,1
15507,Lakshmi Desai,1,0,3,7150562.32,2,0.0,52.50054679850789,1
15508,Baghyawati Rajagopalan,1,0,0,0.0,2,0.0,7.000792908036693,1
15509,Jeevika Vora,1,0,0,0.0,3,0.0,20.407339944972712,1
15510,Wishi Patla,1,0,0,0.0,1,0.0,0.0,1
15511,Aarna Nazareth,1,0,2,561331.11,0,0.0,45.690346352969975,1
15512,Abdul Menon,1,0,0,0.0,0,0.0,5.259405546252918,1
15513,Anamika Mall,1,0,0,0.0,3,0.0,20.407339944972712,1
15514,Kala Tripathi,1,0,1,547840.86,1,0.0,33.990953005963284,1
15515,Aahana Barman,1,0,0,0.0,1,0.0,0.0,1
